latitude,longitude,date,temp,RH,wind,rain,FFMC,DMC,DC,ISI,fire
45.0597,7.5406,2020-07-16,10.69,35,3.6,0.0,92.15,68.035,313.45,5.8280777276903235,1
39.2291,27.7355,2024-07-15,16.9,53,6.33,0.0,90.17,62.95,272.5,7.562104420287605,1
59.1347,37.7866,2020-06-21,-2.0,98,3.68,0.0,85.22,0.0,0.0,5.449343498889466,1
45.7511,12.6154,2021-07-07,8.43,56,0.52,0.0,89.84,47.845,218.15,2.159484843917899,1
48.2753,14.344,2022-07-22,3.27,80,3.09,0.0,87.2,20.905,96.35,5.109453721615779,1
52.3246,44.4601,2020-08-05,0.7,71,3.56,0.0,88.19,24.250000000000004,119.5,5.546551973573813,1
48.6393,38.8462,2024-08-20,9.67,79,2.39,0.0,87.31,31.305,132.35,4.499266147446221,1
41.5301,21.4947,2024-07-20,5.42,91,1.61,2.69,85.99,0.0,0.0,3.6369692756775143,1
37.5871,14.9379,2020-07-04,12.92,54,7.2,0.0,90.06,56.18000000000001,248.6,8.055211282145244,1
48.8199,44.8045,2020-08-20,5.88,50,2.76,0.0,90.5,48.82,229.4,5.0116630639605715,1
35.6316,43.9929,2020-07-22,20.19,27,2.93,0.0,93.03,88.685,392.95,5.308056982550206,1
47.2232,38.134,2023-09-06,10.52,75,3.08,0.0,87.75,35.78,152.6,5.133354166624391,1
36.0738,38.5787,2023-09-01,17.21,43,1.02,0.0,91.27,71.415,314.05,3.072606052414356,1
45.5351,6.2006,2022-08-01,6.46,74,1.19,0.0,87.86,30.490000000000002,136.3,3.194798154639646,1
41.8229,20.2381,2024-07-18,1.55,90,3.68,0.0,86.1,10.325,47.75,5.5056145887630015,1
39.3759,9.0109,2021-07-06,13.83,54,7.2,0.0,90.06,57.545,253.15,8.055211282145244,1
35.3189,36.5165,2020-06-17,19.31,36,2.71,0.0,92.04,80.16499999999999,352.55,5.050565417851748,1
64.5638,16.5768,2023-06-16,-3.2,93,2.57,0.0,85.77,0.7999999999999998,12.0,4.5833256670238915,1
42.1628,27.026,2021-07-17,15.15,70,7.5,0.0,88.3,46.725,195.75,8.060650304617695,1
36.5698,-5.1142,2022-06-10,13.49,42,2.07,0.0,91.38,66.635,299.45,4.382430846003163,1
36.8,40.0662,2020-08-07,16.22,37,1.12,0.0,91.93,74.73,333.1,3.2429855736822377,1
41.0924,26.0803,2023-08-22,15.16,77,7.24,0.0,87.53,41.14,167.8,7.850638085602413,1
37.8887,15.1489,2021-08-23,11.68,64,1.06,0.0,88.96,46.32,202.4,3.0529975244740117,1
42.6505,21.0873,2022-07-17,2.29,86,4.63,0.99,86.54,0.0,17.950000000000003,6.207062689478101,1
41.3586,-8.1522,2020-09-04,11.74,72,0.77,0.0,88.08,40.010000000000005,170.7,2.576329544138327,1
48.293,38.239,2020-09-09,8.78,81,2.82,0.0,87.09,28.369999999999997,119.9,4.874965987573657,1
51.0276,32.6176,2020-09-02,8.98,98,2.71,0.0,85.22,15.07,52.900000000000006,4.676327519658039,1
36.3325,28.0937,2021-08-01,16.19,82,5.14,0.0,86.98,38.685,152.95,6.5732433104045205,1
42.8214,-7.9621,2022-07-17,10.86,69,1.21,0.0,88.41,41.09,178.3,3.2417000000000002,1
46.1272,40.5999,2024-07-19,11.34,76,4.24,0.0,87.64,36.21,152.7,6.0153935037073385,1
35.5232,37.4683,2024-06-04,17.95,37,3.5,0.0,91.93,77.325,341.75,5.732842726102141,1
45.3766,30.9328,2022-07-05,14.27,88,7.06,0.0,86.32,31.005000000000003,119.35,7.645264717748133,1
36.8016,32.0173,2021-08-02,12.9,81,1.78,0.0,87.09,34.550000000000004,140.5,3.8730850778158743,1
63.8853,-22.4037,2024-06-17,0.24,75,11.83,0.0,87.75,20.36,101.2,10.060469360323104,1
47.1268,33.1374,2022-07-02,13.09,63,3.57,0.0,89.07,49.235,213.45,5.609760313061512,1
47.492,37.9693,2023-08-19,10.29,78,2.76,0.0,87.42,33.035,139.45,4.841100387308654,1
49.0442,38.5787,2024-07-17,9.2,80,3.01,0.0,87.2,29.799999999999997,126.0,5.042878190522198,1
46.7454,6.6031,2021-08-16,5.19,78,3.57,0.0,87.42,25.385,113.95,5.505840873109212,1
36.8025,32.0581,2021-08-03,12.02,81,1.83,0.0,87.09,33.230000000000004,136.1,3.927105609733459,1
37.6932,21.637,2021-08-05,12.42,88,6.47,0.95,86.32,13.98,62.599999999999994,7.318841083729642,1
60.315,25.529,2021-06-23,-1.53,1,4.59,0.0,95.89,76.905,388.35,6.847915720129739,1
62.0495,33.0698,2021-07-16,-7.21,98,2.04,0.0,85.22,0.0,0.0,4.057283537869478,1
43.2851,6.4761,2021-08-16,13.42,33,3.09,0.0,92.37,73.73,335.1,5.4123880764409344,1
51.5166,6.2495,2023-08-20,5.0,96,4.63,0.0,85.44,10.7,41.0,6.128165428576483,1
48.1169,39.7041,2021-08-04,8.13,83,2.71,0.0,86.87,25.795,108.65,4.766868946640388,1
35.6862,43.8751,2021-08-03,19.56,28,3.28,0.0,92.92,86.94,385.8,5.609509246904858,1
43.3696,6.4213,2021-08-18,14.09,35,3.09,0.0,92.15,73.13499999999999,330.45,5.399497252831353,1
48.6683,43.4549,2020-09-01,5.8,61,3.46,0.0,89.29,39.900000000000006,185.0,5.536300026592169,1
36.031,2.4307,2020-08-07,8.06,68,4.36,0.0,88.52,37.69,168.3,6.161172881125079,1
48.8782,43.3273,2022-08-23,5.75,62,3.46,0.0,89.18,39.025000000000006,180.75,5.529479632338331,1
37.1902,42.218,2023-08-15,16.4,35,0.47,0.0,92.15,76.6,342.0,2.1058285714231877,1
38.0708,15.8557,2021-08-06,9.33,51,3.09,0.0,90.39,53.19500000000001,242.65,5.296370663954704,1
48.8562,38.2768,2022-07-01,9.36,78,2.7,0.0,87.42,31.64,134.8,4.788190597710162,1
37.8135,22.9402,2020-07-23,15.11,70,4.05,0.0,88.3,46.665,195.55,5.923344072396943,1
46.7669,40.428,2022-07-07,11.11,75,3.63,0.0,87.75,36.665,155.55,5.572873473352862,1
58.8852,29.8622,2023-06-16,-2.91,98,0.7,0.0,85.22,0.0,0.0,2.376672248707797,1
49.1567,38.2333,2024-08-21,9.13,79,2.75,0.0,87.31,30.495,129.65,4.8262418407654994,1
36.6414,6.5111,2020-08-07,2.09,86,4.2,1.2,86.54,0.0,6.450000000000003,5.9118074619076255,1
47.5634,35.8075,2022-07-06,12.09,84,3.57,0.0,86.76,30.935,124.45,5.464273097128292,1
63.8652,-22.4546,2024-06-05,1.07,75,11.83,0.0,87.75,21.605,105.35,10.060469360323104,1
47.3251,33.8847,2024-07-03,12.45,76,3.63,0.0,87.64,37.875,158.25,5.565887535095669,1
41.0295,16.9993,2022-06-22,12.0,81,2.63,0.0,87.09,33.2,136.0,4.707874857087856,1
38.1032,23.3292,2021-08-17,11.88,66,6.4,0.0,88.74,45.02,195.4,7.483213855022452,1
43.5332,3.5688,2021-08-18,11.0,43,6.71,0.0,91.27,62.1,283.0,7.880759168097674,1
40.1893,19.7779,2021-08-04,11.11,92,4.07,1.3,85.88,3.5649999999999977,22.549999999999997,5.775212724124445,1
47.6849,35.7006,2020-07-24,11.95,84,3.56,0.0,86.76,30.724999999999998,123.75,5.45661468678154,1
45.0429,-1.0399,2023-06-02,10.5,73,3.08,0.0,87.97,37.35,160.5,5.146224114392567,1
36.9087,-3.6304,2022-09-10,11.5,37,1.65,0.0,91.93,67.65,309.5,3.9362074365222846,1
43.7141,6.246,2022-06-18,7.12,42,3.39,0.0,91.38,57.080000000000005,267.6,5.608280773998391,1
36.8982,34.7897,2020-06-23,21.03,36,1.04,0.0,92.04,82.745,361.15,3.128758373540533,1
52.1562,10.3926,2022-08-22,5.05,68,6.26,0.65,88.52,23.424999999999997,120.75,7.382565641353207,1
43.2913,6.4189,2021-08-17,12.04,33,3.09,0.0,92.37,71.66,328.2,5.4123880764409344,1
46.8869,33.3396,2024-07-15,13.37,64,3.32,0.0,88.96,48.855000000000004,210.85,5.403094474671179,1
53.6349,-0.2316,2022-06-24,13.38,91,7.72,0.0,85.99,27.27,102.9,7.964075057685258,1
41.8112,20.101,2024-09-07,0.58,88,4.31,0.0,86.32,10.47,50.9,5.973499229839146,1
54.8232,43.1978,2021-08-08,1.5,77,3.09,0.0,87.53,20.650000000000002,99.5,5.1287899570301505,1
41.6661,19.7765,2022-08-06,11.01,84,3.74,0.0,86.76,29.315,119.05,5.5928618220013275,1
44.0372,25.7305,2020-07-06,11.09,92,2.42,0.0,85.88,23.034999999999997,87.45,4.453264227008718,1
48.2494,34.5112,2020-07-18,12.17,87,3.75,0.0,86.43,28.655,112.85,5.579032510211785,1
47.5747,30.2305,2024-07-16,11.8,87,2.1,0.0,86.43,28.1,111.0,4.174965640577178,1
36.9624,22.521,2023-07-19,16.12,79,4.43,0.0,87.31,40.980000000000004,164.60000000000002,6.125543052842108,1
48.6605,37.1762,2024-08-18,10.0,80,3.14,0.0,87.2,31.0,130.0,5.150626455965225,1
52.6834,40.0025,2024-06-17,3.39,87,4.33,0.0,86.43,15.485,68.95,5.994972654649894,1
46.8369,39.4886,2024-08-03,11.59,72,3.16,0.0,88.08,39.785,169.95,5.219147761847714,1
44.8351,20.6687,2024-06-08,3.29,82,2.89,0.0,86.98,19.335,88.45,4.928866666666667,1
39.5461,16.1241,2024-08-15,14.46,60,1.76,0.0,89.4,53.69,232.3,3.9534167501036364,1
53.253,37.584,2020-08-24,5.54,92,5.22,0.0,85.88,14.71,59.7,6.540425943315924,1
53.5401,42.97,2020-09-07,0.95,73,4.79,0.0,87.97,23.025000000000002,112.75,6.4177248574207,1
35.4862,44.1528,2024-06-22,19.88,30,3.58,0.0,92.7,85.82,379.4,5.8465543698831715,1
46.1552,40.5849,2024-07-18,11.32,76,4.23,0.0,87.64,36.18000000000001,152.6,6.008295691791476,1
35.6617,43.9612,2021-06-06,20.0,27,2.86,0.0,93.03,88.4,392.0,5.244266856291736,1
51.2422,34.8305,2024-09-04,8.45,95,4.61,0.0,85.55,16.674999999999997,62.25,6.122787992863673,1
36.5084,29.2706,2021-08-02,18.09,67,2.78,0.0,88.63,53.535,222.45,4.9258580506908185,1
49.1717,7.3823,2023-07-07,5.0,75,3.26,0.0,87.75,27.5,125.0,5.281224999940828,1
35.7251,44.0365,2020-07-18,19.84,27,2.73,0.0,93.03,88.16,391.2,5.12369288014026,1
45.1299,40.9566,2023-08-20,11.79,74,3.6,0.0,87.86,38.485,162.95,5.5567543044478755,1
50.1056,36.1876,2021-08-02,8.15,93,3.77,0.0,85.77,17.825000000000003,68.75,5.551173873155118,1
35.6296,44.0167,2020-06-08,20.32,27,2.91,0.0,93.03,88.88000000000001,393.6,5.289909726072837,1
38.901,23.1792,2021-08-09,13.34,68,7.42,0.0,88.52,45.61,194.7,8.037520676869894,1
41.3372,27.4743,2021-07-03,18.38,57,3.27,0.0,89.73,61.97,263.9,5.4086675688195145,1
41.89,12.8157,2024-06-18,12.7,67,0.89,0.0,88.63,45.45,195.5,2.7871124924472555,1
47.3416,17.0659,2024-09-05,5.01,66,8.0,0.0,88.74,34.715,161.05,8.36648743499923,1
49.8628,37.2568,2020-09-01,8.04,88,3.55,0.0,86.32,21.66,88.19999999999999,5.4213113952663186,1
46.9455,32.4403,2024-08-05,14.03,75,3.39,0.0,87.75,41.045,170.14999999999998,5.385496147060175,1
40.3097,-7.2012,2020-08-06,11.17,55,3.83,0.0,89.95,52.754999999999995,235.85,5.867854006269148,1
35.7237,44.0405,2023-06-23,19.84,27,2.73,0.0,93.03,88.16,391.2,5.12369288014026,1
37.9447,40.9315,2024-09-01,10.99,66,1.03,0.0,88.74,43.685,190.95,3.0020421249542784,1
47.924,38.6072,2022-07-20,9.01,80,2.49,0.0,87.2,29.515,125.05,4.586642635595961,1
35.5387,44.3425,2021-09-07,19.21,35,3.69,0.0,92.15,80.815,356.05,5.90047898479437,1
47.114,32.604,2020-07-09,13.54,74,3.54,0.0,87.86,41.11,171.7,5.510253450916149,1
37.0367,41.765,2020-09-04,15.82,38,1.86,0.0,91.82,73.33,327.1,4.174192811390804,1
35.721,44.0471,2022-08-10,19.84,27,2.73,0.0,93.03,88.16,391.2,5.12369288014026,1
37.045,31.3851,2021-08-04,15.54,78,0.74,0.0,87.42,40.91,165.7,2.5067175828162216,1
37.8668,13.1352,2023-08-18,9.69,78,1.75,0.0,87.42,32.135000000000005,136.45,3.8548596602211087,1
45.4147,37.9936,2022-08-07,14.14,68,2.55,0.0,88.52,46.81,198.7,4.711836810982881,1
46.3973,34.7308,2022-07-24,12.31,84,3.67,0.0,86.76,31.265,125.55000000000001,5.540274982345191,1
48.3932,37.8698,2024-08-22,8.97,80,2.88,0.0,87.2,29.455000000000002,124.85,4.932776905557356,1
47.0927,37.6053,2020-06-08,9.85,81,3.49,0.0,87.09,29.975,125.25,5.423251553265809,1
36.1163,43.4708,2023-07-23,18.23,37,3.02,0.0,91.93,77.745,343.15,5.325243572728753,1
48.3402,35.2799,2020-08-04,11.19,88,3.67,0.0,86.32,26.385,103.94999999999999,5.51217769105621,1
47.0303,31.2755,2021-08-18,12.85,85,3.9,0.0,86.65,31.275,124.25,5.704001300256982,1
51.7472,44.0283,2020-08-07,2.58,66,3.33,0.0,88.74,31.070000000000004,148.9,5.39784346938664,1
40.5477,-4.8074,2021-08-15,9.14,51,2.91,0.0,90.39,52.910000000000004,241.7,5.1397929715115955,1
52.5546,39.5584,2024-08-03,3.46,90,3.5,0.0,86.1,13.19,57.3,5.369278350020605,1
36.951,40.0798,2024-06-08,15.93,38,0.49,0.0,91.82,73.495,327.65,2.1424666666666665,1
46.8994,41.3832,2024-08-20,10.51,70,4.44,0.0,88.3,39.765,172.55,6.201988175845979,1
36.9892,40.3179,2022-07-03,15.73,37,0.64,0.0,91.93,73.995,330.65,2.4514666666666667,1
35.7279,44.0326,2024-08-08,19.93,26,2.74,0.0,93.14,89.095,395.65,5.139137768579905,1
40.5275,-4.7887,2021-08-15,7.3,51,2.73,0.0,90.39,50.150000000000006,232.5,4.978293017691907,1
37.8686,23.783,2022-06-04,16.39,72,4.47,0.0,88.08,46.985,193.95,6.207401156683851,1
35.6581,43.9809,2020-07-15,20.0,27,2.86,0.0,93.03,88.4,392.0,5.244266856291736,1
35.6324,43.9992,2020-09-06,20.32,27,2.91,0.0,93.03,88.88000000000001,393.6,5.289909726072837,1
37.8768,12.6482,2022-09-03,14.43,67,1.54,0.13,88.63,46.095,197.65,3.666231250813899,1
47.674,41.269,2023-08-07,9.79,72,3.53,0.0,88.08,37.085,160.95,5.516243185357222,1
63.8813,-22.3512,2024-06-07,0.8,75,11.83,0.0,87.75,21.2,104.0,10.060469360323104,1
44.4799,-0.5344,2022-07-18,11.49,68,0.63,0.0,88.52,42.835,185.45,2.3420190605543754,1
36.1962,33.5916,2022-09-07,17.66,56,2.7,0.0,89.84,61.690000000000005,264.3,4.920739456626413,1
42.6258,18.7865,2021-08-09,3.17,77,2.25,0.0,87.53,23.155,107.85,4.3765,1
37.3817,39.1641,2024-06-19,14.58,42,1.91,0.0,91.38,68.27000000000001,304.9,4.209655753146568,1
47.2314,36.8404,2023-08-04,9.99,83,3.01,0.0,86.87,28.585,117.95,5.023793903792011,1
51.141,37.9363,2021-08-17,6.71,89,3.17,0.0,86.21,18.865000000000002,77.55,5.11641803923626,1
53.1348,8.6801,2021-06-02,4.59,93,6.17,0.0,85.77,12.485,50.95,7.10160867480038,1
49.7737,31.0884,2024-08-09,9.12,93,3.37,0.0,85.77,19.28,73.6,5.248426332721076,1
48.2746,14.3378,2021-06-17,3.25,80,3.09,0.0,87.2,20.875,96.25,5.109453721615779,1
40.532,-7.79,2023-08-23,15.02,53,2.15,0.0,90.17,60.13,263.1,4.40717245395377,1
37.0521,40.1342,2022-08-24,15.45,38,0.25,0.0,91.82,72.775,325.25,1.5303333333333333,1
46.92,34.128,2021-08-06,13.06,75,3.47,0.0,87.75,39.59,165.3,5.4486712829826685,1
54.4855,38.3115,2023-06-05,4.65,93,5.71,1.0,85.77,0.0,1.25,6.831753838510284,1
47.6107,39.7615,2022-08-09,8.96,100,4.0,0.0,85.0,13.440000000000001,44.800000000000004,5.666666666666667,1
47.4588,36.2807,2024-07-03,11.33,82,3.44,0.0,86.98,31.395000000000003,128.65,5.377462244921442,1
37.4556,28.0221,2021-08-07,10.24,75,2.41,0.0,87.75,35.36,151.2,4.540821098656057,1
47.0048,33.0175,2021-08-23,13.27,63,3.53,0.0,89.07,49.505,214.35,5.578244556309807,1
41.4781,26.1063,2021-08-04,14.76,71,6.36,0.0,88.19,45.34,189.8,7.413557250515212,1
45.3235,34.2414,2024-07-03,16.31,49,3.1,0.0,90.61,65.265,285.55,5.31784558611641,1
46.0765,41.8511,2023-09-08,10.81,71,4.73,0.0,88.19,39.415000000000006,170.05,6.3933526201481765,1
45.284,8.4548,2020-06-16,10.32,48,0.38,0.0,90.72,57.08,259.6,1.8641187944978186,1
48.2788,14.3253,2024-06-19,3.26,80,3.09,0.0,87.2,20.89,96.3,5.109453721615779,1
46.67,32.0229,2023-07-03,13.29,83,4.69,0.0,86.87,33.535,134.45,6.270973826643231,1
37.5743,14.2083,2020-08-03,10.19,88,2.32,0.0,86.32,24.885,98.94999999999999,4.382623563321149,1
36.5483,4.202,2021-08-10,7.78,84,4.61,0.67,86.76,14.419999999999998,69.4,6.209387332096462,1
48.6042,21.1898,2020-07-15,3.29,70,7.72,0.0,88.3,28.935000000000002,136.45,8.178018695122786,1
42.029,-8.0822,2024-09-04,6.86,78,1.24,0.0,87.42,27.89,122.30000000000001,3.244893070657337,1
52.5448,8.683,2020-09-02,3.97,88,7.77,0.56,86.32,7.155000000000001,39.849999999999994,8.020486023510877,1
36.271,36.0642,2020-09-06,16.28,83,3.01,0.0,86.87,38.02,149.4,5.023793903792011,1
46.2806,42.1415,2023-08-07,10.68,67,4.62,0.0,88.63,42.42,185.4,6.350098798706468,1
46.3816,32.3569,2023-07-10,14.23,78,3.64,0.0,87.42,38.945,159.15,5.55955766585796,1
49.0388,10.5315,2021-09-09,2.72,86,2.31,0.0,86.54,15.280000000000001,69.6,4.384313755500018,1
38.8485,23.3422,2021-08-04,11.73,69,7.18,0.0,88.41,42.394999999999996,182.65,7.896640337510631,1
39.9884,-0.1541,2024-06-02,15.91,38,1.99,0.0,91.82,73.465,327.55,4.317601658843072,1
52.1437,32.2978,2024-09-06,7.94,98,2.44,0.0,85.22,13.51,47.7,4.437263182538434,1
51.9712,37.3836,2020-08-09,7.6,89,4.83,0.0,86.21,20.2,82.0,6.31553222908938,1
40.3767,-7.476,2022-08-09,13.91,55,2.27,0.0,89.95,56.865,249.55,4.517444665466923,1
40.8382,15.9919,2022-08-06,9.57,80,2.78,0.0,87.2,30.355,127.85,4.846381834821611,1
47.9129,36.7424,2024-07-19,11.33,77,3.29,0.0,87.53,35.395,148.65,5.292168003653029,1
48.4665,38.7617,2023-08-18,8.61,81,2.53,0.0,87.09,28.115000000000002,119.05,4.617504171086368,1
46.6318,34.678,2021-08-01,12.51,84,3.59,0.0,86.76,31.565,126.55,5.479557806976764,1
47.649,39.6567,2020-08-09,9.01,76,3.26,0.0,87.64,32.715,141.05,5.274604660909564,1
35.4176,44.197,2021-06-04,19.95,30,3.72,0.0,92.7,85.925,379.75,5.959776170293647,1
37.8846,15.1216,2024-07-22,11.46,64,1.06,0.0,88.96,45.99,201.3,3.0529975244740117,1
41.2862,24.141,2024-07-21,6.35,92,2.1,0.0,85.88,15.924999999999999,63.75,4.148398116542497,1
35.9961,2.5226,2020-07-20,6.74,72,4.71,0.0,88.08,32.510000000000005,145.7,6.371864104012263,1
46.7472,32.8108,2022-09-07,14.04,63,3.17,0.0,89.07,50.66,218.2,5.286154213603685,1
51.272,29.4389,2024-09-08,5.03,73,3.14,0.0,87.97,29.145000000000003,133.15,5.196107905175009,1
35.8068,36.0946,2020-09-03,17.93,48,3.37,0.0,90.72,68.495,297.65,5.551326068607391,1
43.2253,17.7059,2021-08-19,8.85,57,0.51,0.0,89.73,47.675,216.25,2.1360012429771666,1
47.587,33.8196,2020-08-16,12.5,76,3.46,0.0,87.64,37.95,158.5,5.4339941127846085,1
40.8418,-3.189,2022-07-07,11.18,52,1.67,0.0,90.28,55.17,247.9,3.8889157197804574,1
37.4199,36.0375,2022-09-09,20.28,38,1.36,0.0,91.82,80.02000000000001,349.4,3.56932001989797,1
46.8614,32.6293,2024-07-23,13.86,70,3.35,0.0,88.3,44.79,189.3,5.3871845357498405,1
47.645,38.5294,2022-08-01,10.48,77,2.66,0.0,87.53,34.120000000000005,144.4,4.758570326147224,1
37.2774,35.7968,2020-09-08,20.83,35,0.91,0.0,92.15,83.245,364.15,2.9301832470190514,1
36.1467,37.3977,2023-06-21,17.73,42,2.56,0.0,91.38,72.995,320.65,4.8736,1
40.9097,25.7032,2023-08-22,16.23,78,10.41,0.0,87.42,41.945,169.15,9.401884511096698,1
37.4752,13.84,2023-08-20,10.81,88,1.26,0.0,86.32,25.815,102.05000000000001,3.229798656263266,1
37.8585,12.9462,2024-06-17,11.25,87,2.1,0.0,86.43,27.275,108.25,4.174965640577178,1
35.68,43.877,2024-07-17,19.56,28,3.28,0.0,92.92,86.94,385.8,5.609509246904858,1
46.1173,32.5098,2024-07-08,13.94,79,3.73,0.0,87.31,37.71,153.7,5.620787277103132,1
42.106,-7.0723,2020-07-24,6.86,76,1.22,0.0,87.64,29.490000000000002,130.3,3.226718131820972,1
41.8889,15.0137,2021-08-07,9.17,87,7.48,0.0,86.43,24.155,97.85,7.879416493624387,1
42.8628,-6.9079,2022-07-17,8.07,87,1.11,0.0,86.43,22.505000000000003,92.35,3.035321846196874,1
47.6102,39.7566,2022-08-09,8.96,100,4.0,0.0,85.0,13.440000000000001,44.800000000000004,5.666666666666667,1
37.6835,39.3041,2023-07-06,13.24,45,2.93,0.0,91.05,63.86,286.2,5.195083180277289,1
36.468,3.1153,2021-08-09,10.71,53,3.09,0.0,90.17,53.665000000000006,241.55,5.283479840345124,1
37.5277,13.7445,2021-09-02,9.61,83,1.25,0.0,86.87,28.015,116.05,3.2374537534234458,1
47.8873,39.3898,2023-08-15,8.82,81,3.14,0.0,87.09,28.43,120.1,5.144129106078112,1
52.21,36.3897,2021-08-17,7.81,95,4.8,0.0,85.55,15.715,59.05,6.247688639275594,1
48.678,37.9311,2024-07-24,9.11,80,3.01,0.0,87.2,29.665,125.55,5.042878190522198,1
38.8856,-8.684,2021-06-05,15.69,54,2.69,0.0,90.06,60.33500000000001,262.45,4.9236460839503895,1
39.7426,-7.7634,2023-08-05,14.78,52,0.51,0.0,90.28,60.57000000000001,265.9,2.1490938617628284,1
36.7757,39.3989,2020-06-08,15.74,41,1.34,0.0,91.49,70.81,314.7,3.530244394120926,1
38.2141,23.7856,2021-08-06,13.83,75,1.79,0.0,87.75,40.745000000000005,169.15,3.913383286875948,1
47.0968,37.5987,2021-08-03,9.85,81,3.49,0.0,87.09,29.975,125.25,5.423251553265809,1
44.2211,44.7696,2022-09-09,9.46,73,3.17,0.0,87.97,35.790000000000006,155.3,5.220871069616214,1
47.0987,34.485,2023-08-21,13.01,78,3.61,0.0,87.42,37.115,153.05,5.5366,1
49.2689,26.0354,2024-09-02,3.07,86,3.45,0.0,86.54,15.805,71.35,5.358030527473069,1
46.7303,34.1593,2020-07-19,13.11,76,3.37,0.0,87.64,38.865,161.55,5.362855121833684,1
38.0888,-3.7655,2020-08-18,14.14,34,3.28,0.0,92.26,74.01,334.7,5.569665552297054,1
51.3966,29.4484,2022-07-04,4.82,74,2.67,0.0,87.86,28.03,128.1,4.785480764423431,1
35.6318,44.0208,2020-08-09,20.32,27,2.91,0.0,93.03,88.88000000000001,393.6,5.289909726072837,1
52.5336,39.6223,2024-08-16,3.76,90,3.43,0.0,86.1,13.64,58.8,5.3153143839287615,1
43.4564,24.5571,2024-07-15,8.14,93,3.09,0.0,85.77,17.810000000000002,68.7,5.025663368153501,1
54.0948,34.9545,2023-07-09,5.93,98,3.69,0.0,85.22,10.495,37.65,5.456742475140273,1
46.8251,39.4062,2020-08-08,11.72,71,3.13,0.0,88.19,40.78,174.6,5.200801240941416,1
51.5031,27.3653,2024-09-10,2.2,73,4.15,0.0,87.97,24.900000000000002,119.0,5.973617156110507,1
36.7434,6.2527,2021-08-24,10.34,76,7.53,1.29,87.64,15.36,83.19999999999999,8.016385656058887,1
36.7672,39.757,2024-07-17,15.77,38,0.9,0.0,91.82,73.255,326.85,2.9036033475666057,1
36.1783,3.6227,2020-06-22,4.43,60,10.88,0.0,89.4,38.644999999999996,182.15,9.829483811472503,1
47.1545,35.4683,2024-08-03,11.9,89,3.95,0.0,86.21,26.650000000000002,103.5,5.711299540287559,1
39.4749,30.0218,2023-07-02,14.48,41,2.15,0.0,91.49,68.92,308.4,4.471689118467676,1
36.9078,41.9702,2024-08-22,16.67,36,2.26,0.0,92.04,76.20500000000001,339.35,4.612215328884808,1
46.7403,34.3532,2023-08-18,12.9,79,3.4,0.0,87.31,36.150000000000006,148.5,5.366389510441613,1
48.9038,36.5283,2020-08-08,9.77,86,3.39,0.0,86.54,25.855,104.85,5.311234604747438,1
37.8926,14.2525,2021-08-04,4.99,79,1.34,0.0,87.31,24.285,108.95,3.368954399942049,1
46.6632,39.5012,2024-07-18,11.57,74,3.12,0.0,87.86,38.155,161.85,5.173056731437097,1
37.9478,12.837,2022-08-03,10.48,78,2.07,0.0,87.42,33.32,140.4,4.192515917679979,1
35.809,-0.2519,2024-08-05,15.71,44,4.68,0.0,91.16,68.36500000000001,302.55,6.573641085425944,1
63.8836,-22.3675,2024-06-09,0.77,75,11.83,0.0,87.75,21.155,103.85,10.060469360323104,1
40.8833,-7.5664,2020-08-06,10.68,61,1.59,0.0,89.29,47.22,209.4,3.7530135327049745,1
35.685,43.8724,2023-07-09,19.56,28,3.28,0.0,92.92,86.94,385.8,5.609509246904858,1
44.3222,20.4728,2024-09-02,2.04,92,2.38,0.0,85.88,9.46,42.2,4.41630703844035,1
45.4724,40.595,2023-08-23,11.94,69,3.01,0.0,88.41,42.71,183.7,5.112853908532885,1
41.5989,-8.5257,2022-08-22,13.8,60,1.34,0.0,89.4,52.7,229.0,3.4495993970314873,1
39.7725,20.1219,2021-09-03,15.6,84,3.73,1.96,86.76,6.800000000000004,44.0,5.585379729257449,1
35.7257,44.0348,2021-09-01,19.93,26,2.74,0.0,93.14,89.095,395.65,5.139137768579905,1
41.6589,-8.4501,2020-09-08,13.66,61,1.12,0.0,89.29,51.690000000000005,224.3,3.1498551275327644,1
35.6881,43.8757,2021-06-08,19.56,28,3.28,0.0,92.92,86.94,385.8,5.609509246904858,1
35.2426,44.4308,2024-06-07,19.83,35,3.57,0.0,92.15,81.745,359.15,5.803743267639143,1
38.3289,27.1892,2024-07-18,19.38,52,5.66,0.0,90.28,67.47,288.9,7.159431056228482,1
47.4962,37.9581,2023-08-21,10.29,78,2.76,0.0,87.42,33.035,139.45,4.841100387308654,1
47.7124,40.6159,2023-08-21,9.7,76,3.39,0.0,87.64,33.75,144.5,5.378745097759018,1
38.6228,29.4859,2024-08-04,14.72,51,1.54,0.0,90.39,61.28,269.6,3.739034669537045,1
49.2412,38.2813,2024-07-03,8.41,81,2.93,0.0,87.09,27.815,118.05,4.969135575731458,1
35.1432,25.3831,2024-07-02,17.72,58,5.54,0.0,89.62,60.18,256.6,7.031347585080845,1
35.6295,44.0106,2022-07-05,20.32,27,2.91,0.0,93.03,88.88000000000001,393.6,5.289909726072837,1
52.543,39.6384,2020-08-07,3.76,90,3.43,0.0,86.1,13.64,58.8,5.3153143839287615,1
39.9335,-0.7504,2022-08-17,8.8,41,6.76,0.0,91.49,60.400000000000006,280.0,7.929133333333334,1
